Attrition,Age,TravelProfile,HomeToWork,Gender,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome,Department_Marketing,Department_Sales,EducationField_Engineer,EducationField_MBA,EducationField_Marketing Diploma,EducationField_Other,EducationField_Statistics,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
0.0,49.0,1,5.0,1,39.0,3.0,4.0,1.0,1.0,3.0,0.0,20.0,15.0,6.0,8.0,1,20051.0,False,True,False,False,True,False,False,False,True,False,False
1.0,32.0,2,5.0,0,66.0,3.0,1.0,1.0,1.0,7.0,1.0,19.0,8.0,3.0,3.0,1,19722.0,False,False,False,False,False,False,True,True,False,False,False
0.0,46.0,1,23.0,1,52.0,3.0,2.0,3.0,0.0,9.0,0.0,21.0,9.0,1.0,2.0,0,20850.0,False,True,False,False,False,False,True,False,True,False,False
1.0,36.0,1,1.0,0,55.0,3.0,4.0,3.0,0.0,0.0,0.0,19.0,7.0,1.0,5.0,0,17058.0,False,False,True,False,False,False,False,True,False,False,False
1.0,55.0,1,14.0,0,55.0,1.5,4.0,3.0,0.0,6.0,1.0,22.0,24.0,3.0,8.0,0,28695.0,False,True,False,False,True,False,False,False,False,False,False
0.0,46.0,1,4.0,0,52.0,3.0,4.0,3.0,0.0,3.0,0.0,17.0,23.0,4.0,9.0,1,30799.5,False,True,False,False,True,False,False,False,False,False,False
0.0,42.0,2,9.0,0,35.0,3.0,5.0,2.0,1.0,5.0,1.0,19.0,8.0,2.0,2.0,0,17515.0,False,False,False,False,False,False,False,True,False,False,False
0.0,44.0,1,5.0,0,50.0,3.0,2.0,4.0,0.0,9.0,0.0,17.0,10.0,2.0,3.0,0,20933.0,False,False,False,False,False,False,False,False,True,False,False
0.0,48.0,0,1.0,0,35.0,1.5,5.0,2.0,0.0,2.0,0.0,27.0,27.0,2.0,1.0,0,20160.0,False,False,False,False,False,False,False,False,False,False,False
0.0,33.0,1,11.0,0,58.0,1.5,5.0,1.0,0.0,2.0,0.0,21.0,11.0,1.0,9.0,1,22209.0,False,True,False,False,False,False,False,False,True,False,False
0.0,52.0,1,9.0,1,54.0,3.0,1.0,5.0,0.0,9.0,0.0,18.0,12.0,0.0,4.0,2,17950.0,False,False,False,False,False,True,False,True,False,False,False
0.0,54.0,1,6.0,0,47.0,3.0,1.0,3.0,0.0,4.0,1.0,22.0,22.0,2.0,4.0,2,30799.5,False,False,False,False,False,False,False,False,False,False,False
0.0,35.0,1,5.0,0,75.0,3.0,2.0,2.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,1,16951.0,False,False,False,False,False,True,False,True,False,False,False
1.0,44.0,2,25.0,0,43.0,3.0,1.0,3.0,1.0,3.0,1.0,27.0,19.0,0.0,0.0,1,18161.0,False,False,False,False,False,False,True,True,False,False,False
0.0,38.0,1,16.0,0,49.0,3.0,4.0,1.0,0.0,2.0,0.0,23.0,11.0,4.0,8.0,1,20285.0,False,False,False,False,False,False,False,False,True,False,False
0.0,58.0,2,16.0,0,57.0,3.0,2.0,3.0,1.0,2.0,1.0,19.0,23.0,2.0,2.0,1,30787.0,False,False,False,False,False,False,True,False,False,False,False
0.0,55.0,1,20.0,1,58.0,3.0,5.0,3.0,0.0,9.0,0.0,17.0,23.0,1.0,9.0,2,26739.0,False,False,True,False,False,False,False,False,False,True,False
1.0,29.0,1,19.0,0,59.0,4.0,4.0,1.0,0.0,1.0,1.0,18.0,4.0,0.0,1.0,0,17389.0,False,False,False,False,False,False,False,True,False,False,False
1.0,50.0,1,9.0,0,56.0,4.0,5.0,3.0,0.0,1.0,1.0,19.0,3.0,0.0,2.0,2,17683.0,False,True,False,False,True,False,False,True,False,False,False
1.0,51.0,1,5.0,0,59.0,3.0,1.0,3.0,0.0,9.0,1.0,17.0,18.0,2.0,7.0,2,20160.0,False,False,False,False,False,False,True,True,False,False,False
0.0,40.0,1,7.0,1,49.0,4.0,1.0,3.0,1.0,5.0,0.0,20.0,18.0,6.0,10.0,2,21902.0,False,True,False,False,False,False,True,False,True,False,False
0.0,36.0,2,4.0,0,30.0,3.0,2.0,4.0,0.0,4.0,0.0,17.0,13.0,6.0,2.0,0,17088.0,False,False,False,False,False,False,False,True,False,False,False
0.0,31.0,1,8.0,0,44.0,4.0,4.0,2.0,0.0,9.0,0.0,26.0,10.0,0.0,1.0,1,26557.0,False,True,False,False,False,False,True,False,False,True,False
0.0,29.0,2,3.0,0,57.0,3.0,1.0,1.0,1.0,1.0,0.0,24.0,6.0,1.0,3.0,1,23853.0,False,False,False,False,False,False,True,False,True,False,False
0.0,47.0,1,3.0,1,64.0,3.0,2.0,5.0,0.0,2.0,0.0,30.5,25.0,6.0,8.0,1,26453.0,False,True,False,False,True,False,False,False,False,True,False
0.0,33.0,1,8.0,0,49.0,3.0,4.0,3.0,1.0,0.0,0.0,16.0,14.0,3.0,7.0,2,26691.0,False,False,False,False,False,False,False,False,False,True,False
0.0,46.0,1,16.0,0,52.0,3.0,3.0,4.0,0.0,5.0,0.0,16.0,25.0,0.0,3.0,1,30799.5,False,False,False,False,False,False,True,False,False,False,True
0.0,47.0,1,11.0,1,76.0,4.0,3.0,5.0,0.0,9.0,1.0,29.0,20.0,2.0,8.0,1,20615.0,False,False,False,False,False,False,True,False,True,False,False
0.0,41.0,0,12.0,0,53.0,3.0,4.0,3.0,0.0,4.0,0.0,17.0,12.0,1.0,8.0,1,19975.0,False,False,False,False,False,True,False,False,True,False,False
0.0,33.0,1,8.0,0,49.0,3.0,2.0,3.0,1.0,0.0,0.0,16.0,14.0,3.0,7.0,2,26691.0,False,False,False,False,False,False,False,False,False,True,False
1.0,48.0,0,30.0,0,60.0,3.0,5.0,4.0,1.0,2.0,1.0,18.0,11.0,6.0,10.0,2,27849.0,False,False,False,False,False,False,True,False,False,True,False
0.0,50.0,1,18.0,1,50.0,4.0,4.0,5.0,0.0,5.0,0.0,20.0,19.0,1.0,11.0,1,28269.0,False,False,False,False,False,False,True,False,False,True,False
0.0,52.0,0,30.0,0,40.0,3.0,3.0,1.0,1.0,2.0,0.0,20.0,16.0,0.0,0.0,1,18482.0,False,True,False,False,False,False,True,True,False,False,False
1.0,34.0,1,7.0,0,53.0,3.0,4.0,5.0,0.0,2.0,0.0,16.0,8.0,1.0,3.0,0,17960.0,False,False,False,False,False,False,False,True,False,False,False
0.0,42.0,1,9.0,0,52.0,3.0,1.0,3.0,0.0,0.0,1.0,16.0,4.0,1.0,0.0,1,17696.0,True,False,True,False,False,False,False,True,False,False,False
1.0,51.0,1,5.0,0,59.0,3.0,1.0,3.0,0.0,9.0,1.0,17.0,18.0,2.0,7.0,2,20160.0,False,False,False,False,False,False,True,True,False,False,False
0.0,29.0,2,11.0,1,61.0,3.0,5.0,4.0,0.0,0.0,0.0,19.0,8.0,1.0,1.0,1,18291.0,False,False,False,False,False,False,True,True,False,False,False
0.0,48.0,2,19.0,0,66.0,1.5,5.0,3.0,0.0,2.0,1.0,25.0,9.0,3.0,8.0,1,21067.0,False,False,False,False,False,False,False,False,True,False,False
0.0,41.0,0,5.0,0,60.0,5.0,4.0,4.0,1.0,6.0,0.0,24.0,10.0,1.0,2.0,1,21430.0,True,False,False,True,False,False,False,False,True,False,False
1.0,23.0,1,6.0,1,36.0,3.0,4.0,3.0,0.0,1.0,1.0,25.0,5.0,1.0,3.0,1,20171.0,False,False,False,False,False,False,True,False,True,False,False
0.0,32.0,2,10.0,0,35.0,5.0,1.0,2.0,1.0,0.0,0.0,22.0,9.0,0.0,7.0,1,19668.0,False,True,False,False,False,False,False,False,True,False,False
1.0,53.0,1,25.0,0,66.0,3.0,1.0,5.0,0.0,6.0,1.0,18.0,15.0,2.0,2.0,0,25448.0,False,True,False,False,False,False,True,False,False,True,False
0.0,38.0,2,7.0,0,43.0,3.0,3.0,1.0,0.0,5.0,0.0,23.0,14.0,6.0,3.0,1,18793.0,False,True,False,False,True,False,False,True,False,False,False
1.0,27.0,0,30.0,0,81.0,5.0,5.0,5.0,1.0,9.0,0.0,24.0,8.0,3.0,3.0,0,20969.0,False,True,False,False,False,False,False,False,True,False,False
0.0,36.0,1,1.0,1,35.0,3.0,3.0,4.0,1.0,0.0,0.0,20.0,10.0,0.0,5.0,2,20228.0,False,False,False,False,False,True,False,False,True,False,False
0.0,39.0,1,19.0,0,32.0,3.0,1.0,3.0,1.0,0.0,0.0,16.0,9.0,1.0,7.0,0,19534.0,False,False,False,False,False,False,True,False,True,False,False
0.0,58.5,2,1.0,1,57.0,4.0,4.0,3.0,1.0,7.0,0.0,16.0,20.0,1.0,3.0,0,20473.0,False,True,False,False,False,False,True,False,True,False,False
1.0,39.0,1,7.0,0,59.0,3.0,1.0,5.0,0.0,7.0,1.0,26.0,8.0,2.0,2.0,1,17404.0,False,False,False,False,False,False,False,True,False,False,False
0.0,39.0,2,11.0,1,60.0,4.0,1.0,4.0,0.0,2.0,1.0,22.0,21.0,1.0,8.0,1,18133.0,False,False,False,False,False,False,False,False,True,False,False
0.0,56.0,1,9.0,0,67.0,3.0,3.0,4.0,0.0,6.0,0.0,19.0,28.5,6.0,7.0,0,30799.5,True,False,False,False,False,False,True,False,False,False,True
0.0,44.0,0,10.0,0,39.0,2.0,5.0,2.0,0.0,5.0,0.0,20.0,8.0,3.0,3.0,1,18089.0,False,False,False,False,False,False,False,True,False,False,False
1.0,37.0,1,12.0,1,61.0,5.0,5.0,4.0,1.0,5.0,0.0,20.0,15.0,0.0,0.0,2,19777.0,False,False,False,False,False,False,False,False,True,False,False
0.0,48.0,1,9.0,0,76.0,1.5,3.0,4.0,1.0,5.0,0.0,16.0,7.0,0.0,0.0,0,17559.0,False,False,True,False,False,False,False,True,False,False,False
0.0,38.0,1,13.0,1,54.0,3.0,5.0,5.0,0.0,1.0,1.0,19.0,7.0,5.0,3.0,1,18782.0,False,False,False,False,False,False,True,True,False,False,False
0.0,30.0,0,1.0,0,58.0,4.0,4.0,3.0,1.0,1.0,0.0,20.0,12.0,5.0,8.0,0,23474.0,False,False,False,False,False,False,True,False,False,True,False
0.0,33.0,1,8.0,1,69.0,4.0,5.0,4.0,0.0,4.0,0.0,18.0,13.0,3.0,6.0,1,21878.0,False,False,False,False,False,False,True,False,True,False,False
0.0,29.0,2,9.0,0,41.0,4.0,1.0,3.0,1.0,2.0,1.0,20.0,4.0,1.0,3.0,1,18703.0,False,False,False,False,False,False,True,True,False,False,False
0.0,36.0,1,7.0,1,55.0,2.0,3.0,2.0,0.0,3.0,0.0,17.0,5.0,0.0,0.0,2,18038.0,False,False,False,False,False,False,True,False,True,False,False
0.0,34.0,1,5.0,0,61.0,3.0,4.0,3.0,1.0,2.0,0.0,19.0,6.0,2.0,5.0,2,19600.0,True,False,False,True,False,False,False,True,False,False,False
0.0,35.0,1,26.0,0,54.0,4.0,1.0,2.0,1.0,4.0,0.0,19.0,9.0,0.0,2.0,0,18681.0,False,False,False,False,False,True,False,False,True,False,False
1.0,32.0,0,12.0,0,48.0,4.0,1.0,5.0,0.0,1.0,1.0,28.0,5.0,2.0,3.0,0,18321.0,False,False,False,False,False,False,False,True,False,False,False
1.0,30.0,2,6.0,1,59.0,3.0,4.0,4.0,1.0,0.0,0.0,22.0,4.0,1.0,2.0,0,17422.0,False,False,False,False,False,False,False,True,False,False,False
0.0,50.0,1,1.0,0,66.0,3.0,3.0,2.0,1.0,9.0,0.0,27.0,28.5,1.0,3.0,1,30799.5,False,False,False,False,False,False,False,False,False,False,False
0.0,35.0,1,6.0,0,62.0,3.0,1.0,4.0,0.0,0.0,0.0,20.0,17.0,0.0,13.0,0,23095.0,False,False,True,False,False,False,False,False,False,True,False
1.0,20.0,1,9.0,0,52.0,3.0,2.0,3.0,1.0,2.0,1.0,25.0,1.0,1.0,1.0,0,17675.0,False,True,False,False,True,False,False,True,False,False,False
0.0,41.0,1,5.0,0,70.0,3.0,2.0,3.0,0.0,3.0,0.0,20.0,9.0,2.0,3.0,1,18345.0,False,False,False,False,False,False,False,True,False,False,False
0.0,25.0,1,8.0,0,64.0,4.0,1.0,2.0,1.0,1.0,0.0,16.0,2.0,2.0,1.0,2,17889.0,False,False,False,False,False,False,False,True,False,False,False
1.0,34.0,1,13.0,0,40.0,5.0,1.0,1.0,1.0,8.0,0.0,19.0,9.0,2.0,4.0,1,19408.0,False,False,False,False,False,False,False,True,False,False,False
1.0,39.0,1,24.0,0,63.0,3.0,3.0,5.0,1.0,0.0,0.0,18.0,6.0,0.0,3.0,0,18904.0,False,False,False,False,False,False,False,True,False,False,False
0.0,23.0,1,10.0,0,37.0,3.0,5.0,5.0,1.0,1.0,0.0,19.0,5.0,0.0,2.0,1,17500.0,False,False,False,False,False,False,False,True,False,False,False
0.0,52.0,1,14.0,1,54.0,4.0,1.0,4.0,1.0,4.0,0.0,22.0,28.5,1.0,4.0,0,29142.0,False,False,True,False,False,False,False,False,False,False,False
0.0,36.0,1,1.0,1,59.0,3.0,2.0,3.0,0.0,7.0,0.0,19.0,7.0,1.0,2.0,1,17232.0,False,False,False,False,False,False,False,True,False,False,False
0.0,41.0,1,11.0,0,73.0,4.0,4.0,2.0,0.0,3.0,0.0,20.0,23.0,6.0,6.0,1,30799.5,True,False,False,True,False,False,False,False,False,False,True
1.0,38.0,2,13.0,0,63.0,3.0,5.0,3.0,0.0,7.0,0.0,17.0,18.0,1.0,1.0,1,26048.0,False,False,False,False,False,False,False,False,False,True,False
0.0,41.0,0,3.0,1,62.0,4.0,4.0,3.0,0.0,2.0,1.0,22.0,10.0,0.0,7.0,0,20160.0,False,False,False,False,False,True,False,False,True,False,False
0.0,53.0,0,30.0,0,42.0,3.0,2.0,1.0,1.0,3.0,0.0,21.0,17.0,1.0,1.0,1,19482.0,False,True,False,False,False,False,True,True,False,False,False
0.0,36.0,1,3.0,1,59.0,3.0,5.0,5.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,1,17341.0,False,False,False,False,False,False,True,True,False,False,False
0.0,21.0,1,16.0,0,66.0,3.0,1.0,2.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0,20160.0,False,False,False,False,False,False,True,True,False,False,False
0.0,26.0,1,7.0,1,69.0,4.0,3.0,1.0,0.0,2.0,1.0,17.0,6.0,2.0,4.0,0,20487.0,False,True,False,False,False,False,True,False,True,False,False
0.0,41.0,0,11.0,0,56.0,3.0,4.0,2.0,1.0,7.0,0.0,19.0,9.0,1.0,10.0,0,21230.0,False,True,False,False,False,False,True,False,True,False,False
0.0,51.0,1,3.0,0,68.0,3.0,5.0,2.0,0.0,10.0,0.0,28.0,28.5,2.0,4.0,1,30799.5,False,False,False,False,False,False,False,False,False,False,False
0.0,52.0,0,3.0,0,79.0,4.0,4.0,3.0,0.0,1.0,1.0,23.0,28.5,6.0,12.0,0,30799.5,False,True,False,False,False,False,True,False,False,False,True
0.0,33.0,1,9.0,0,69.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,9.0,0.0,0.0,0,21388.0,False,False,False,False,False,False,True,False,True,False,False
0.0,39.0,2,1.0,0,52.0,3.0,1.0,3.0,1.0,1.0,1.0,19.0,21.0,1.0,6.0,1,20160.0,False,False,False,False,False,False,True,False,False,False,True
0.0,35.0,1,17.0,0,59.0,2.0,5.0,4.0,0.0,0.0,0.0,18.0,6.0,0.0,3.0,2,17426.0,False,False,False,False,False,False,False,True,False,False,False
0.0,39.0,2,5.0,1,51.0,3.0,5.0,3.0,0.0,0.0,0.0,18.0,10.0,3.0,8.0,0,20160.0,False,False,False,False,False,False,False,False,True,False,False
1.0,32.0,2,3.0,1,59.0,5.0,4.0,3.0,1.0,2.0,0.0,18.0,2.0,1.0,1.0,0,17359.0,False,True,False,False,False,False,True,True,False,False,False
0.0,23.0,1,27.0,0,53.0,3.0,2.0,1.0,1.0,1.0,0.0,17.0,4.0,0.0,2.0,1,17904.0,False,False,False,False,False,False,True,True,False,False,False
1.0,26.0,2,4.0,0,73.0,3.0,3.0,5.0,0.0,0.0,0.0,27.0,7.0,0.0,4.0,0,18102.0,False,False,True,False,False,False,False,True,False,False,False
0.0,31.0,2,25.0,1,30.0,3.0,5.0,1.0,0.0,2.0,0.0,25.0,9.0,1.0,4.0,0,20238.0,False,False,True,False,False,False,False,False,True,False,False
0.0,35.0,1,1.0,0,32.0,4.0,5.0,5.0,1.0,0.0,0.0,19.0,16.0,2.0,8.0,0,19312.0,False,True,False,False,True,False,False,False,True,False,False
1.0,40.0,1,26.0,0,65.0,3.0,2.0,5.0,1.0,1.0,0.0,19.0,7.0,1.0,4.0,0,19904.0,False,False,False,False,False,False,False,True,False,False,False
0.0,40.0,1,25.0,0,62.0,3.0,5.0,2.0,0.0,1.0,0.0,22.0,9.0,4.0,7.0,1,18319.0,False,False,True,False,False,False,False,False,True,False,False
0.0,42.0,1,5.0,0,45.0,3.0,4.0,5.0,0.0,7.0,0.0,18.0,9.0,1.0,5.0,0,20155.0,False,True,False,False,True,False,False,False,True,False,False
0.0,58.5,0,3.0,1,32.0,4.0,1.0,1.0,1.0,9.0,0.0,26.0,28.5,2.0,2.0,1,30799.5,True,False,False,True,False,False,False,False,False,False,True
0.0,22.0,0,12.0,0,41.0,3.0,2.0,1.0,0.0,2.0,0.0,30.0,4.0,3.0,3.0,0,18610.0,False,True,False,False,False,False,False,True,False,False,False
0.0,35.0,1,3.0,0,66.0,3.0,4.0,4.0,1.0,2.0,0.0,21.0,6.0,2.0,4.0,2,20325.0,False,False,False,False,False,False,False,False,True,False,False
1.0,26.0,0,30.0,0,79.0,5.0,3.0,5.0,1.0,8.0,0.0,23.0,7.0,2.0,2.0,0,19969.0,False,True,False,False,False,False,False,False,True,False,False
0.0,38.0,1,4.0,1,32.0,3.0,1.0,3.0,0.0,3.0,1.0,25.0,19.0,2.0,2.0,0,19317.0,False,False,True,False,False,False,False,False,True,False,False
0.0,36.0,1,16.0,0,50.0,3.0,1.0,3.0,0.0,1.0,0.0,21.0,4.0,2.0,2.0,1,17207.0,False,False,False,False,False,False,True,True,False,False,False
1.0,35.0,1,27.0,1,42.0,4.0,3.0,4.0,1.0,1.0,1.0,29.0,17.0,6.0,11.0,0,20599.0,False,True,False,False,False,False,False,False,True,False,False
0.0,38.0,1,1.0,0,37.0,1.5,3.0,3.0,0.0,1.0,0.0,18.0,7.0,5.0,0.0,2,17844.0,True,False,False,True,False,False,False,True,False,False,False
0.0,30.0,1,18.0,1,71.0,5.0,4.0,1.0,1.0,1.0,1.0,24.0,7.0,2.0,4.0,1,18168.0,False,False,False,False,False,False,True,True,False,False,False
1.0,34.0,1,25.0,1,40.0,4.0,2.0,4.0,0.0,0.0,1.0,28.0,16.0,6.0,10.0,0,19599.0,False,True,False,False,False,False,False,False,True,False,False
0.0,42.0,1,9.0,0,57.0,3.0,2.0,4.0,0.0,8.0,0.0,27.0,7.0,0.0,4.0,1,17766.0,False,False,False,False,False,False,False,True,False,False,False
1.0,37.0,1,19.0,1,45.0,1.5,5.0,5.0,1.0,2.0,0.0,22.0,19.0,6.0,3.0,0,18743.0,False,False,False,False,False,False,True,True,False,False,False
1.0,32.0,0,12.0,0,60.0,1.5,3.0,3.0,1.0,8.0,0.0,17.0,6.0,1.0,2.0,1,19707.0,False,True,False,False,False,True,False,False,True,False,False
0.0,33.0,0,18.0,0,38.0,3.0,4.0,3.0,0.0,1.0,0.0,16.0,10.0,6.0,0.0,0,30799.5,False,True,False,False,False,False,True,False,False,False,False
0.0,31.0,1,8.0,0,73.0,3.0,4.0,2.0,1.0,4.0,0.0,17.0,13.0,1.0,7.0,1,22547.0,False,True,False,False,True,False,False,False,True,False,False
1.0,29.0,2,25.0,0,45.0,1.5,5.0,5.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0,16091.0,False,False,True,False,False,False,False,True,False,False,False
1.0,28.0,1,3.0,0,79.0,3.0,4.0,3.0,1.0,2.0,0.0,16.0,5.0,0.0,0.0,0,18485.0,False,False,False,False,False,False,True,True,False,False,False
1.0,44.0,2,20.0,0,40.0,4.0,1.0,3.0,1.0,10.0,1.0,22.0,7.0,1.0,1.0,1,18437.0,False,False,True,False,False,False,False,True,False,False,False
0.0,40.0,1,1.0,1,52.0,3.0,4.0,1.0,1.0,4.0,0.0,22.0,12.0,0.0,3.0,1,21513.0,False,False,False,False,False,False,True,False,True,False,False
0.0,38.0,2,13.0,0,45.0,4.0,3.0,5.0,0.0,2.0,0.0,20.0,9.0,1.0,2.0,1,21288.0,False,False,False,False,False,False,True,False,True,False,False
0.0,31.0,1,19.0,0,35.0,3.0,4.0,1.0,1.0,2.0,0.0,18.0,11.0,1.0,3.0,1,18862.0,False,False,False,False,False,False,True,True,False,False,False
0.0,32.0,1,4.0,1,39.0,3.0,2.0,1.0,1.0,3.0,0.0,20.0,10.0,6.0,7.0,0,26159.0,False,False,False,False,False,False,True,False,False,True,False
1.0,32.0,1,16.0,0,48.0,3.0,1.0,5.0,1.0,3.0,0.0,23.0,10.0,2.0,3.0,1,20233.0,False,True,False,False,False,False,False,False,True,False,False
1.0,40.0,0,5.0,1,56.0,4.0,2.0,5.0,0.0,3.0,1.0,29.0,12.0,1.0,1.0,0,19646.0,False,False,False,False,False,False,True,True,False,False,False
0.0,44.0,1,11.0,0,41.0,3.0,2.0,2.0,1.0,2.0,1.0,18.0,9.0,1.0,3.0,2,21465.0,False,False,False,False,False,True,False,False,True,False,False
0.0,53.0,1,11.0,1,56.0,3.0,5.0,5.0,1.0,10.0,0.0,19.0,13.0,1.0,3.0,2,18950.0,False,False,False,False,False,True,False,True,False,False,False
0.0,40.0,2,27.0,1,54.0,3.0,1.0,4.0,1.0,1.0,0.0,16.0,20.0,2.0,13.0,1,20605.0,False,False,False,False,False,False,False,False,True,False,False
0.0,30.0,1,3.0,1,43.0,5.0,4.0,2.0,1.0,2.0,0.0,25.0,9.0,0.0,2.0,0,21091.0,False,False,False,False,False,False,True,False,True,False,False
0.0,35.0,1,5.0,1,58.0,3.0,1.0,5.0,1.0,1.0,1.0,18.0,5.0,1.0,3.0,0,20538.0,False,True,False,False,True,False,False,False,True,False,False
0.0,18.0,0,6.0,0,73.0,3.0,2.0,2.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0,16051.0,False,False,False,False,False,False,True,True,False,False,False
1.0,34.0,1,12.0,1,79.0,3.0,4.0,5.0,0.0,1.0,1.0,23.0,7.0,1.0,4.0,0,24224.0,False,True,False,False,True,False,False,False,True,False,False
1.0,31.0,2,1.0,1,50.0,5.0,5.0,3.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,0,16359.0,False,False,False,False,False,False,True,True,False,False,False
0.0,28.0,2,3.0,0,52.0,4.0,4.0,1.0,1.0,1.0,1.0,17.0,2.0,2.0,3.0,1,18867.0,False,False,False,False,False,False,True,True,False,False,False
1.0,20.0,1,24.0,0,39.0,4.0,5.0,4.0,1.0,2.0,1.0,19.0,2.0,1.0,1.0,0,18121.0,False,True,False,False,False,True,False,True,False,False,False
1.0,50.0,1,29.0,0,39.0,4.0,3.0,5.0,1.0,4.0,1.0,18.0,20.0,2.0,0.0,1,25854.0,False,True,False,False,True,False,False,False,False,True,False
1.0,22.0,1,8.0,0,59.0,3.0,1.0,4.0,1.0,1.0,1.0,28.0,1.0,0.0,0.0,0,17472.0,False,False,False,False,False,False,True,True,False,False,False
1.0,36.0,2,9.0,1,66.0,4.0,5.0,1.0,0.0,6.0,0.0,16.0,6.0,1.0,2.0,1,17180.0,True,False,False,True,False,False,False,True,False,False,False
0.0,54.0,1,4.0,1,52.0,3.0,3.0,5.0,1.0,2.0,0.0,19.0,16.0,0.0,5.0,2,20940.0,False,True,False,False,True,False,False,False,True,False,False
0.0,37.0,1,19.0,1,70.0,4.0,2.0,5.0,0.0,5.0,0.0,19.0,12.0,1.0,3.0,2,21647.0,False,True,False,False,True,False,False,False,True,False,False
0.0,35.0,2,5.0,1,77.0,3.0,1.0,3.0,0.0,7.0,0.0,24.0,7.0,2.0,3.0,2,18231.0,False,True,False,False,True,False,False,True,False,False,False
0.0,37.0,1,20.0,0,73.0,3.0,2.0,4.0,1.0,4.0,0.0,26.0,8.0,0.0,0.0,1,18022.0,False,False,False,False,False,False,True,True,False,False,False
0.0,46.0,1,19.0,1,57.0,3.0,1.0,3.0,0.0,2.0,0.0,19.0,19.0,0.0,8.0,1,19810.0,False,False,False,False,False,False,False,False,True,False,False
0.0,47.0,1,13.0,1,66.0,4.0,5.0,2.0,0.0,3.0,1.0,25.0,16.0,2.0,3.0,2,25071.0,False,True,False,False,True,False,False,False,False,True,False
1.0,29.0,1,8.0,0,39.0,3.0,2.0,3.0,0.0,3.0,1.0,18.0,10.0,6.0,7.0,1,18339.0,False,False,True,False,False,False,False,True,False,False,False
1.0,39.0,1,7.0,0,59.0,3.0,1.0,5.0,1.0,7.0,1.0,26.0,8.0,2.0,2.0,1,17404.0,False,False,False,False,False,False,False,True,False,False,False
0.0,34.0,2,1.0,0,67.0,4.0,2.0,5.0,0.0,0.0,0.0,25.0,14.0,4.0,9.0,0,20343.0,False,False,False,False,False,False,False,False,True,False,False
0.0,58.0,0,3.0,0,52.0,3.0,4.0,4.0,1.0,4.0,0.0,27.0,28.5,6.0,14.0,1,21799.0,False,True,False,False,False,False,False,False,False,False,False
0.0,37.0,0,12.0,0,68.0,1.5,4.0,4.0,1.0,2.0,0.0,28.0,6.0,1.0,3.0,1,18810.0,False,False,False,False,False,False,True,True,False,False,False
0.0,33.0,1,1.0,1,42.0,4.0,4.0,2.0,1.0,0.0,0.0,19.0,6.0,1.0,4.0,0,21949.0,False,False,False,False,False,False,True,False,True,False,False
0.0,44.0,1,9.0,1,75.0,4.0,5.0,3.0,0.0,2.0,1.0,20.0,21.0,2.0,9.0,0,20081.0,False,False,False,False,False,False,False,False,True,False,False
0.0,44.0,0,25.0,0,49.0,5.0,1.0,3.0,1.0,2.0,0.0,19.0,9.0,1.0,3.0,0,18708.0,False,False,False,False,False,False,False,True,False,False,False
0.0,29.0,2,1.0,1,42.0,3.0,1.0,2.0,1.0,1.0,0.0,20.0,11.0,4.0,1.0,2,22918.0,False,True,False,False,False,False,False,False,False,True,False
0.0,44.0,1,11.0,1,76.0,3.0,3.0,3.0,1.0,5.0,1.0,20.0,9.0,1.0,3.0,1,20522.0,False,False,False,False,False,True,False,False,True,False,False
0.0,49.0,2,25.0,1,60.0,3.0,5.0,1.0,1.0,4.0,0.0,17.0,25.0,5.0,8.0,1,30799.5,False,False,False,False,False,False,False,False,False,False,False
1.0,39.0,0,3.0,1,54.0,4.0,2.0,5.0,0.0,2.0,1.0,28.0,11.0,0.0,0.0,0,18646.0,False,False,False,False,False,False,True,True,False,False,False
0.0,25.0,1,5.0,1,59.0,4.0,3.0,2.0,0.0,1.0,1.0,16.0,5.0,1.0,3.0,0,19487.0,False,True,False,False,False,False,True,False,True,False,False
0.0,33.0,1,10.0,0,63.0,4.0,1.0,3.0,0.0,2.0,0.0,20.0,14.0,5.0,9.0,1,21484.0,False,True,False,False,False,False,True,False,True,False,False
1.0,23.0,1,11.0,1,81.0,3.0,2.0,5.0,0.0,2.0,1.0,23.0,2.0,1.0,1.0,1,18398.0,False,False,False,False,False,False,False,True,False,False,False
0.0,29.0,1,9.0,1,62.0,4.0,2.0,2.0,0.0,6.0,0.0,19.0,8.0,0.0,3.0,1,17532.0,False,False,False,False,False,False,False,True,False,False,False
0.0,36.0,1,21.0,0,59.0,3.0,4.0,3.0,1.0,4.0,0.0,22.0,13.0,0.0,0.0,2,17259.0,False,False,False,False,False,False,False,True,False,False,False
